tempo,key,mode,danceability,energy,valence,acousticness,speechiness,liveness,loudness,duration_ms,popularity,is_hit
167.986,4,1,0.48,0.928,0.713,0.1689999999999999,0.0899,0.0479,-5.501,206587,58,0
167.976,4,1,0.48,0.933,0.721,0.201,0.0976,0.0663,-4.874,206227,54,0
115.979,9,1,0.415,0.599,0.43,0.778,0.0343,0.0908,-7.972,226160,46,0
158.112,11,1,0.765,0.596,0.941,0.5,0.0518,0.289,-7.586,141533,47,0
157.983,11,1,0.705,0.8029999999999999,0.938,0.506,0.0638,0.339,-2.3080000000000003,141933,30,0
137.071,4,1,0.623,0.59,0.579,0.6459999999999999,0.028,0.295,-5.013999999999999,204200,67,0
136.045,8,1,0.7879999999999999,0.6890000000000001,0.6809999999999999,0.0112,0.13,0.22,-7.211,189230,59,0
169.987,6,0,0.467,0.919,0.706,0.0149,0.069,0.0193,-2.255,196467,59,0
103.043,4,0,0.7020000000000001,0.868,0.8059999999999999,0.594,0.13,0.12,-5.2970000000000015,318533,35,0
102.955,9,1,0.726,0.698,0.882,0.181,0.109,0.227,-9.761,232627,43,0
119.985,1,1,0.91,0.366,0.74,0.0996,0.0941,0.261,-9.954,152000,72,0
130.032,10,1,0.736,0.67,0.845,0.186,0.311,0.114,-6.702000000000001,169999,81,0
116.074,7,0,0.376,0.373,0.111,0.8270000000000001,0.0305,0.15,-9.184,430000,64,0
72.068,0,1,0.531,0.275,0.309,0.7809999999999999,0.0268,0.129,-12.583,183438,30,0
116.065,7,0,0.619,0.557,0.831,0.404,0.0351,0.181,-10.715,146867,40,0
147.884,11,1,0.349,0.357,0.7070000000000001,0.244,0.0282,0.113,-12.077,141280,39,0
145.274,10,0,0.506,0.32,0.7190000000000001,0.659,0.327,0.135,-14.447,238427,34,0
129.766,9,0,0.72,0.967,0.977,0.0289,0.0343,0.142,-4.434,235093,62,0
129.77100000000002,9,0,0.7340000000000001,0.821,0.981,0.0208,0.0329,0.0932,-11.586,234867,47,0
129.773,9,0,0.708,0.851,0.982,0.00673,0.0329,0.104,-10.996,236867,47,0
121.075,8,0,0.826,0.579,0.431,0.00881,0.0801,0.129,-8.241,212013,72,0
137.136,9,1,0.517,0.918,0.6409999999999999,0.0591,0.0489,0.296,-6.965,280133,32,0
83.07700000000001,9,1,0.718,0.486,0.589,0.53,0.168,0.102,-8.342,262893,60,0
85.794,6,0,0.322,0.28,0.175,0.468,0.0281,0.102,-9.367,248467,73,0
85.794,6,0,0.322,0.28,0.175,0.468,0.0281,0.102,-9.367,248467,71,0
134.049,4,0,0.664,0.602,0.289,0.0529,0.0412,0.356,-5.369,235947,75,0
164.144,4,0,0.46,0.821,0.438,0.0528,0.0404,0.0818,-5.332999999999998,191733,59,0
178.977,0,1,0.292,0.371,0.369,0.445,0.0324,0.319,-8.204,117133,43,0
181.948,0,1,0.32,0.261,0.366,0.451,0.0403,0.0816,-12.344,113160,32,0
101.593,3,1,0.489,0.706,0.638,0.473,0.057,0.621,-12.636,165933,34,0
74.98100000000002,7,1,0.677,0.665,0.706,0.56,0.0305,0.338,-5.171,312533,53,0
186.765,7,1,0.514,0.8170000000000001,0.7340000000000001,0.0118,0.05,0.346,-6.489,280813,58,0
83.552,0,1,0.609,0.42,0.448,0.08,0.0249,0.347,-10.875,267293,48,0
81.582,1,1,0.574,0.481,0.228,0.0717,0.0353,0.113,-12.306,169213,45,0
107.963,11,0,0.757,0.496,0.862,0.00219,0.0467,0.0395,-8.031,221400,54,0
107.848,11,0,0.74,0.467,0.89,0.0145,0.0425,0.173,-12.066,360107,38,0
144.911,10,0,0.879,0.574,0.346,0.519,0.391,0.144,-5.602,243463,59,0
111.923,2,1,0.7659999999999999,0.931,0.828,0.0434,0.034,0.0882,-4.63,215827,29,0
128.067,4,1,0.511,0.644,0.828,0.173,0.0352,0.0928,-12.191,207667,56,0
128.064,4,1,0.523,0.762,0.8809999999999999,0.0308,0.0346,0.0675,-8.669,205733,56,0
108.062,10,1,0.777,0.565,0.825,0.532,0.0318,0.0719,-10.315,281467,39,0
108.07,10,1,0.777,0.6509999999999999,0.81,0.494,0.0326,0.0767,-7.39,283027,31,0
132.741,0,1,0.547,0.373,0.182,0.504,0.0273,0.176,-7.336,217400,45,0
159.996,9,0,0.638,0.7859999999999999,0.812,0.181,0.0341,0.104,-10.915,202000,57,0
82.92200000000003,9,1,0.163,0.171,0.141,0.907,0.032,0.235,-17.006,168267,27,0
147.622,7,1,0.261,0.179,0.0629,0.942,0.0322,0.166,-14.958,211893,18,0
83.089,7,1,0.5710000000000001,0.7390000000000001,0.66,0.00865,0.247,0.158,-6.11,221227,69,0
118.73,0,1,0.8270000000000001,0.596,0.899,0.0744,0.0559,0.0768,-13.486,249440,30,0
96.328,9,1,0.617,0.8859999999999999,0.629,0.0112,0.055,0.0523,-5.952999999999999,252760,67,0
96.375,9,1,0.617,0.888,0.634,0.0113,0.0585,0.0548,-5.973,252867,49,0
100.79,7,1,0.344,0.365,0.359,0.8009999999999999,0.0279,0.0712,-9.628,164827,41,0
93.134,8,1,0.569,0.596,0.757,0.457,0.171,0.205,-6.4860000000000015,217347,70,0
91.048,9,1,0.557,0.688,0.7959999999999999,0.097,0.0324,0.0841,-9.98,239133,36,0
127.999,1,1,0.6759999999999999,0.662,0.464,0.106,0.0442,0.122,-6.438,245027,49,0
120.701,6,1,0.596,0.76,0.731,0.143,0.0715,0.263,-8.217,225133,36,0
115.01,0,1,0.598,0.56,0.221,0.607,0.0375,0.196,-11.679,279000,65,0
169.52200000000005,4,1,0.7490000000000001,0.6990000000000001,0.8740000000000001,0.181,0.138,0.0594,-8.683,351493,42,0
148.017,7,1,0.664,0.352,0.843,0.745,0.0365,0.161,-14.901,119600,36,0
118.129,2,0,0.6409999999999999,0.629,0.253,0.208,0.0328,0.0674,-8.709,207787,47,0
118.134,2,0,0.6629999999999999,0.499,0.217,0.0152,0.0321,0.0943,-12.48,206773,29,0
128.375,4,1,0.589,0.631,0.422,0.112,0.0334,0.0708,-9.099,290000,25,0
177.793,2,1,0.404,0.98,0.433,0.000193,0.107,0.0742,-4.038,220200,65,0
169.515,7,0,0.464,0.655,0.531,0.0272,0.0608,0.328,-9.058,273600,72,0
133.77100000000002,9,1,0.745,0.755,0.847,0.0626,0.0318,0.1689999999999999,-7.53,245133,49,0
78.935,5,0,0.649,0.536,0.513,0.4920000000000001,0.132,0.184,-8.804,245773,56,0
136.61,9,1,0.586,0.913,0.795,0.0201,0.0443,0.157,-4.209,254733,36,0
96.752,4,1,0.83,0.303,0.882,0.13,0.0371,0.0825,-16.004,207240,42,0
103.027,4,1,0.603,0.779,0.792,0.0854,0.0273,0.0628,-7.479,272871,42,0
88.25,2,0,0.573,0.369,0.612,0.939,0.0261,0.285,-8.965,165107,16,0
108.993,4,1,0.476,0.49,0.463,0.8270000000000001,0.037,0.67,-11.372,116533,34,0
120.994,0,1,0.504,0.6559999999999999,0.826,0.0249,0.0466,0.154,-13.219,177373,39,0
108.381,4,0,0.644,0.799,0.889,0.0821,0.0598,0.055,-10.856,246573,62,0
87.016,1,1,0.5589999999999999,0.777,0.329,0.31,0.0432,0.105,-5.0310000000000015,231212,66,0
146.126,6,0,0.377,0.677,0.63,0.3670000000000001,0.0929,0.0937,-6.784,259933,46,0
125.52,9,0,0.333,0.8029999999999999,0.3229999999999999,0.143,0.0714,0.0524,-8.109,285000,55,0
93.601,5,1,0.878,0.7390000000000001,0.8240000000000001,0.1689999999999999,0.189,0.119,-5.157,237680,52,0
99.908,0,0,0.674,0.64,0.664,0.151,0.0339,0.0925,-5.138999999999999,234458,78,0
81.361,0,1,0.32,0.789,0.304,0.2,0.112,0.354,-5.654,272027,48,0
75.866,1,0,0.412,0.226,0.396,0.125,0.0264,0.149,-12.784,237107,20,0
109.997,8,1,0.884,0.37,0.883,0.0188,0.112,0.026,-11.353,247507,54,0
95.051,5,0,0.7120000000000001,0.862,0.809,0.0525,0.0378,0.093,-4.612,206200,79,0
95.051,5,0,0.7120000000000001,0.862,0.809,0.0525,0.0378,0.093,-4.612,206200,69,0
95.038,5,0,0.7140000000000001,0.862,0.764,0.0609,0.0363,0.093,-4.603,205787,43,0
143.60399999999996,6,1,0.7290000000000001,0.534,0.9,0.035,0.0372,0.054,-11.564,310267,40,0
149.996,8,1,0.911,0.637,0.66,0.0409,0.447,0.238,-8.381,156882,73,0
104.37,6,0,0.638,0.818,0.821,0.107,0.0376,0.191,-10.204,267067,57,0
119.969,5,1,0.597,0.82,0.5760000000000001,0.0328,0.0582,0.119,-2.529,236787,60,0
119.969,5,1,0.597,0.82,0.5760000000000001,0.0328,0.0582,0.119,-2.529,236787,44,0
136.08,9,1,0.502,0.652,0.648,0.0848,0.3,0.0675,-7.224,254093,68,0
107.556,2,1,0.662,0.462,0.621,0.0147,0.0287,0.383,-15.808,242107,32,0
102.305,11,1,0.897,0.612,0.767,0.0297,0.211,0.0894,-10.489,208267,71,0
102.182,8,0,0.901,0.63,0.73,0.0208,0.188,0.103,-10.841,210160,42,0
175.918,4,0,0.328,0.498,0.36,0.532,0.126,0.117,-10.898,240173,59,0
170.419,9,1,0.428,0.701,0.918,0.247,0.0658,0.154,-7.73,127400,55,0
85.541,9,1,0.578,0.56,0.875,0.723,0.0398,0.119,-11.873,129373,41,0
88.087,9,1,0.654,0.5479999999999999,0.935,0.387,0.0313,0.188,-12.144,122693,23,0
157.838,9,1,0.611,0.607,0.878,0.623,0.0396,0.113,-13.701,135667,28,0
101.146,6,1,0.363,0.443,0.49,0.6920000000000001,0.0273,0.209,-6.645,159103,31,0
106.976,4,1,0.7929999999999999,0.769,0.956,0.117,0.032,0.156,-8.134,236733,31,0
92.447,0,1,0.58,0.357,0.7659999999999999,0.435,0.0405,0.0876,-14.412,207400,24,0
90.973,7,0,0.73,0.622,0.752,0.269,0.0532,0.111,-11.7,299067,62,0
144.686,0,1,0.457,0.636,0.238,0.351,0.0262,0.111,-3.41,218560,56,0
95.026,3,0,0.855,0.746,0.375,0.402,0.232,0.146,-3.777,321987,62,0
170.773,11,1,0.22,0.769,0.495,0.208,0.054,0.0985,-5.125,258333,63,0
206.159,1,0,0.216,0.379,0.455,0.13,0.0299,0.0777,-9.935,134000,25,0
103.437,1,0,0.502,0.371,0.545,0.0313,0.0263,0.0976,-11.378,134067,24,0
103.01,1,0,0.344,0.264,0.517,0.387,0.0284,0.0918,-16.480999999999998,134840,25,0
135.481,4,1,0.569,0.4370000000000001,0.284,0.685,0.0385,0.24,-9.574,214600,37,0
107.034,2,1,0.5820000000000001,0.882,0.507,0.00189,0.0355,0.32,-4.256,228840,56,0
145.999,1,0,0.691,0.853,0.762,0.0631,0.0372,0.0819999999999999,-2.528,215867,71,0
171.429,1,1,0.341,0.6559999999999999,0.674,0.239,0.0692,0.129,-7.8889999999999985,205760,43,0
103.799,1,1,0.8390000000000001,0.623,0.6679999999999999,0.346,0.108,0.314,-13.712,235373,51,0
138.893,2,1,0.29,0.568,0.532,0.412,0.0385,0.596,-10.299,131733,38,0
99.905,5,1,0.508,0.68,0.792,0.36,0.0373,0.0824,-8.354,185200,60,0
99.653,5,1,0.51,0.539,0.736,0.289,0.0369,0.192,-12.211,185373,23,0
100.539,2,1,0.655,0.421,0.478,0.201,0.0261,0.197,-12.564,376360,32,0
83.45700000000002,4,1,0.489,0.561,0.238,0.2,0.0274,0.179,-7.933,244987,56,0
170.145,2,1,0.519,0.183,0.6459999999999999,0.529,0.0316,0.104,-18.512,208453,33,0
170.037,6,0,0.51,0.8079999999999999,0.738,0.0281,0.0475,0.295,-8.649,330307,40,0
136.094,0,1,0.4920000000000001,0.574,0.777,0.436,0.0514,0.482,-11.036,170160,37,0
88.295,2,1,0.762,0.6659999999999999,0.895,0.338,0.0446,0.039,-8.675,153347,37,0
133.042,4,1,0.452,0.544,0.158,0.0631,0.0277,0.104,-5.422999999999999,191947,61,0
143.003,9,1,0.517,0.584,0.927,0.488,0.0998,0.397,-10.906,130133,8,0
93.65,7,1,0.841,0.412,0.6609999999999999,0.0919,0.0445,0.0908,-10.336,239307,49,0
146.915,4,1,0.42,0.8290000000000001,0.6,0.239,0.0989,0.102,-4.76,285333,31,0
92.969,11,1,0.883,0.622,0.499,0.0266,0.35,0.0869,-7.968,264533,44,0
115.126,7,1,0.516,0.73,0.907,0.344,0.0494,0.425,-7.136,198693,56,0
87.068,1,0,0.629,0.737,0.341,0.332,0.0323,0.147,-4.309,199813,46,0
85.527,4,1,0.611,0.47,0.97,0.579,0.0356,0.581,-9.135,134800,71,0
117.676,0,1,0.601,0.531,0.818,0.475,0.0431,0.058,-13.784,390067,44,0
117.676,0,1,0.601,0.531,0.818,0.475,0.0431,0.058,-13.784,390067,29,0
88.184,2,1,0.684,0.634,0.784,0.581,0.0238,0.293,-7.332000000000002,344200,39,0
126.947,6,1,0.457,0.785,0.522,0.5479999999999999,0.0383,0.0819999999999999,-6.783,294733,59,0
125.616,6,1,0.429,0.789,0.457,0.223,0.0352,0.0474,-6.447,295280,48,0
125.295,5,1,0.664,0.807,0.917,0.157,0.0396,0.0788,-5.684,211920,40,0
116.079,6,0,0.8290000000000001,0.527,0.475,0.482,0.3670000000000001,0.631,-6.644,200310,72,0
131.34799999999998,3,1,0.561,0.203,0.295,0.654,0.0312,0.0997,-11.931,170560,29,0
137.55700000000002,9,1,0.449,0.942,0.356,0.0493,0.108,0.273,-4.23,205427,44,0
103.765,8,1,0.441,0.8320000000000001,0.6,0.0218,0.064,0.2,-14.396,294475,50,0
110.333,5,1,0.404,0.411,0.36,0.841,0.0283,0.0948,-11.508,195093,44,0
133.094,7,1,0.568,0.8959999999999999,0.5770000000000001,0.00359,0.0382,0.0972,-7.441,189933,35,0
140.795,4,1,0.383,0.659,0.327,0.117,0.0312,0.0778,-5.558,353027,76,0
150.238,11,0,0.438,0.425,0.841,0.35,0.0307,0.48,-20.396,181733,39,0
132.678,7,1,0.4320000000000001,0.679,0.414,0.0302,0.0366,0.053,-10.594,316427,54,0
132.678,7,1,0.4320000000000001,0.679,0.414,0.0302,0.0366,0.053,-10.594,316427,37,0
140.722,6,0,0.557,0.415,0.133,0.159,0.0406,0.112,-14.008,439000,52,0
124.037,5,0,0.65,0.723,0.947,0.00154,0.0417,0.0348,-5.396,306747,40,0
97.04,8,0,0.7659999999999999,0.283,0.144,0.111,0.0846,0.115,-10.33,219692,75,0
158.22,4,0,0.448,0.612,0.537,0.0288,0.0366,0.11,-6.9510000000000005,231907,33,0
157.944,4,0,0.449,0.493,0.5579999999999999,0.018,0.0376,0.16,-10.828,231173,34,0
144.953,2,1,0.613,0.634,0.37,0.0178,0.0339,0.0719,-3.472,241348,58,0
119.3,6,0,0.665,0.579,0.917,0.132,0.0475,0.0563,-10.679,265093,27,0
120.041,7,0,0.618,0.753,0.557,0.637,0.0451,0.0905,-5.05,221427,66,0
95.067,11,0,0.6559999999999999,0.768,0.507,0.259,0.0593,0.0944,-4.949,258093,50,0
95.186,10,0,0.639,0.596,0.4270000000000001,0.331,0.0225,0.296,-8.145,238933,63,0
95.283,1,1,0.562,0.249,0.31,0.375,0.0253,0.352,-18.652,290600,49,0
91.116,10,1,0.8440000000000001,0.609,0.725,0.0074,0.217,0.563,-10.675,296333,58,0
80.014,1,1,0.8390000000000001,0.508,0.8740000000000001,0.0126,0.219,0.0928,-12.359000000000002,206893,44,0
161.385,11,0,0.33,0.858,0.923,0.052,0.0552,0.0752,-5.134,122627,25,0
136.031,6,1,0.688,0.947,0.878,0.221,0.0544,0.284,-4.097,176800,50,0
90.565,4,0,0.645,0.792,0.6659999999999999,0.0562,0.036,0.119,-7.34,232453,75,0
90.562,4,0,0.639,0.8490000000000001,0.685,0.0661,0.0361,0.15,-5.474,232987,47,0
115.871,0,1,0.75,0.58,0.614,0.4370000000000001,0.0355,0.105,-12.475,456640,57,0
115.865,0,1,0.748,0.545,0.604,0.451,0.0359,0.154,-13.512,454560,29,0
115.848,0,1,0.7509999999999999,0.545,0.599,0.49,0.0394,0.131,-13.429,454560,29,0
115.996,8,0,0.5710000000000001,0.498,0.58,0.462,0.0288,0.0448,-7.671,167760,46,0
115.373,8,0,0.597,0.345,0.54,0.67,0.0363,0.0465,-12.462,167400,47,0
87.961,5,0,0.267,0.0927,0.09,0.941,0.0344,0.159,-15.469,163400,40,0
177.15200000000004,11,0,0.49,0.82,0.948,0.233,0.0365,0.0349,-8.336,219827,31,0
89.698,10,1,0.6709999999999999,0.6579999999999999,0.961,0.601,0.0336,0.055,-9.203,181067,48,0
178.075,6,1,0.5429999999999999,0.6579999999999999,0.8740000000000001,0.351,0.0298,0.0512,-8.091000000000001,197880,47,0
98.083,4,0,0.884,0.643,0.162,0.0881,0.238,0.162,-8.593,258000,36,0
144.387,2,0,0.6409999999999999,0.468,0.913,0.419,0.034,0.317,-12.33,134627,36,0
123.934,9,1,0.7240000000000001,0.779,0.93,0.102,0.037,0.129,-10.036,218133,47,0
123.919,9,1,0.7340000000000001,0.8170000000000001,0.914,0.036,0.0385,0.121,-7.532999999999999,217733,30,0
107.75,10,1,0.5,0.655,0.41,0.386,0.0308,0.0915,-8.312999999999999,196867,32,0
136.12,5,1,0.555,0.868,0.479,0.0664,0.0403,0.116,-3.798,260360,65,0
136.128,5,1,0.5529999999999999,0.8640000000000001,0.4370000000000001,0.0736,0.0414,0.138,-4.038,260017,58,0
112.032,9,0,0.882,0.5870000000000001,0.866,0.0673,0.0396,0.0527,-12.613,253600,45,0
99.999,2,1,0.6459999999999999,0.644,0.251,0.0243,0.031,0.0888,-6.763,221520,72,0
99.99,2,1,0.653,0.6579999999999999,0.219,0.0215,0.0304,0.0939,-6.428,221507,71,0
129.863,0,1,0.6579999999999999,0.485,0.652,0.7879999999999999,0.0438,0.214,-9.324,127800,16,0
92.337,2,1,0.732,0.6559999999999999,0.5670000000000001,0.00143,0.188,0.0787,-10.322,260760,37,0
87.961,5,1,0.65,0.868,0.71,0.0008359999999999,0.084,0.245,-3.988,166867,49,0
122.394,1,0,0.623,0.7090000000000001,0.948,0.102,0.0636,0.0967,-9.818,165381,66,0
121.757,1,1,0.409,0.8370000000000001,0.199,0.00116,0.0406,0.0855,-4.043,243787,60,0
108.17,1,1,0.877,0.534,0.89,0.0339,0.15,0.0441,-6.178,197560,69,0
108.159,1,1,0.8859999999999999,0.588,0.907,0.0418,0.117,0.0515,-4.5310000000000015,197400,39,0
185.884,1,1,0.669,0.768,0.943,0.00215,0.0562,0.177,-9.089,280840,43,0
89.255,10,0,0.504,0.728,0.6829999999999999,0.36,0.0234,0.159,-5.699,266201,57,0
122.981,4,0,0.8190000000000001,0.458,0.232,0.5820000000000001,0.1669999999999999,0.128,-10.223,268893,70,0
130.118,7,0,0.726,0.8240000000000001,0.382,0.584,0.345,0.113,-5.011,289587,59,0
120.507,7,1,0.643,0.569,0.275,0.544,0.0276,0.178,-7.459,244600,66,0
120.507,7,1,0.643,0.569,0.275,0.544,0.0276,0.178,-7.459,244600,57,0
120.487,7,1,0.636,0.5589999999999999,0.288,0.565,0.0274,0.0971,-7.454,244173,39,0
127.036,7,0,0.621,0.754,0.441,0.575,0.0269,0.213,-5.904,239120,69,0
127.049,7,0,0.621,0.763,0.449,0.5760000000000001,0.0267,0.223,-5.912999999999999,239120,53,0
97.641,11,1,0.789,0.757,0.525,0.0088,0.215,0.625,-9.232,235467,46,0
113.807,0,1,0.759,0.598,0.914,0.172,0.053,0.0995,-14.045,397133,40,0
148.217,5,1,0.73,0.868,0.923,0.0632,0.0288,0.318,-7.325,350400,67,0
148.208,5,1,0.726,0.802,0.925,0.0722,0.0302,0.339,-10.059,348760,35,0
141.963,11,1,0.51,0.649,0.118,0.0978,0.0348,0.119,-6.215,234840,61,0
92.409,10,1,0.698,0.826,0.502,0.2,0.031,0.114,-6.261,291107,49,0
111.969,1,0,0.68,0.8490000000000001,0.536,0.0862,0.0376,0.174,-6.475,243520,59,0
99.832,1,1,0.687,0.45,0.752,0.273,0.0258,0.0694,-10.379,169893,51,0
163.02100000000004,7,1,0.727,0.6759999999999999,0.391,0.304,0.25,0.5,-4.556,208600,43,0
120.037,5,1,0.797,0.8959999999999999,0.685,0.0349,0.0512,0.635,-3.678,189098,60,0
108.758,0,1,0.741,0.612,0.812,0.242,0.0622,0.111,-11.048,215253,47,0
110.296,7,1,0.472,0.645,0.634,0.339,0.0475,0.916,-10.208,419733,35,0
129.954,4,0,0.7170000000000001,0.5870000000000001,0.544,0.0192,0.0339,0.0523,-7.296,216520,67,0
162.94799999999995,5,1,0.629,0.6920000000000001,0.453,0.00981,0.0376,0.603,-8.045,167916,86,0
98.769,7,1,0.625,0.551,0.534,0.154,0.0312,0.408,-9.831,221893,28,0
114.612,4,1,0.6559999999999999,0.662,0.7170000000000001,0.0964,0.0493,0.0853,-10.345999999999998,288480,57,0
132.951,3,1,0.6829999999999999,0.438,0.568,0.12,0.0264,0.269,-12.433,280267,57,0
94.433,4,1,0.623,0.79,0.718,0.0312,0.0283,0.106,-6.316,273160,51,0
145.099,8,1,0.863,0.705,0.599,0.05,0.31,0.524,-6.202000000000001,189013,52,0
145.099,8,1,0.863,0.705,0.599,0.05,0.31,0.524,-6.202000000000001,189013,54,0
128.042,1,1,0.75,0.506,0.857,0.433,0.0654,0.121,-9.97,204960,30,0
156.03,7,1,0.494,0.634,0.28,0.259,0.0282,0.109,-4.933,241147,68,0
131.784,2,1,0.8320000000000001,0.454,0.69,0.0402,0.0513,0.0723,-4.252,321200,42,0
114.161,8,0,0.8340000000000001,0.856,0.871,0.035,0.044,0.0711,-7.76,272413,29,0
114.256,8,0,0.825,0.648,0.901,0.0172,0.044,0.0429,-15.617,269507,28,0
82.28,9,0,0.662,0.332,0.638,0.286,0.0306,0.142,-11.939,171440,44,0
104.719,1,0,0.775,0.7290000000000001,0.895,0.0303,0.162,0.0361,-4.229,211493,54,0
131.931,6,1,0.594,0.601,0.531,0.122,0.029,0.181,-5.996,218853,57,0
102.887,4,0,0.862,0.493,0.5329999999999999,0.00845,0.102,0.26,-14.19,402215,50,0
90.602,2,1,0.481,0.551,0.675,0.529,0.0246,0.3720000000000001,-9.569,243933,32,0
90.596,2,1,0.483,0.5539999999999999,0.674,0.5529999999999999,0.0243,0.225,-9.623,244427,24,0
76.385,5,1,0.394,0.422,0.442,0.468,0.0263,0.095,-10.693,282373,30,0
97.004,10,0,0.8390000000000001,0.6409999999999999,0.927,0.0324,0.0858,0.0602,-5.669,242560,53,0
177.625,0,1,0.513,0.6579999999999999,0.336,0.0329,0.0277,0.0805,-6.432,300560,39,0
138.186,9,1,0.5529999999999999,0.5489999999999999,0.877,0.134,0.0505,0.147,-11.656,124600,33,0
127.956,10,0,0.596,0.324,0.355,0.892,0.0343,0.184,-13.817,397987,55,0
92.288,6,0,0.59,0.691,0.84,0.227,0.0303,0.128,-7.164,352893,34,0
92.158,6,0,0.574,0.441,0.911,0.255,0.0306,0.229,-15.258,303133,45,0
82.771,0,1,0.35,0.182,0.155,0.7440000000000001,0.0276,0.118,-16.076,172867,46,0
129.75,0,1,0.711,0.259,0.433,0.528,0.0359,0.0582,-13.796,259493,53,0
152.279,6,0,0.82,0.568,0.535,0.0256,0.411,0.0952,-8.23,210787,70,0
79.79899999999998,2,0,0.6759999999999999,0.618,0.466,0.6890000000000001,0.196,0.127,-7.495,255373,53,0
179.65099999999995,3,1,0.388,0.449,0.6920000000000001,0.443,0.088,0.265,-12.584,162707,54,0
117.971,5,0,0.493,0.8079999999999999,0.38,0.000235,0.0362,0.0983,-3.365,268613,69,0
117.971,5,0,0.493,0.8079999999999999,0.38,0.000235,0.0362,0.0983,-3.365,268613,51,0
105.018,0,0,0.6559999999999999,0.877,0.894,0.345,0.0342,0.349,-3.2310000000000003,252347,75,0
201.467,9,1,0.203,0.401,0.17,0.434,0.0339,0.1,-12.341,164653,44,0
177.873,11,0,0.619,0.677,0.5710000000000001,0.624,0.0746,0.0589,-11.728,296360,56,0
107.285,2,1,0.546,0.733,0.91,0.0399,0.0299,0.235,-7.073,241920,62,0
107.107,2,1,0.511,0.821,0.85,0.019,0.0339,0.218,-5.098,241813,59,0
106.788,2,1,0.564,0.643,0.925,0.0138,0.0297,0.314,-9.903,242600,36,0
102.475,0,1,0.424,0.402,0.735,0.777,0.0299,0.347,-9.4,160560,28,0
163.96099999999996,5,0,0.6679999999999999,0.8240000000000001,0.185,0.0017,0.1369999999999999,0.0426,-4.164,339547,71,0
164.06400000000005,5,0,0.6709999999999999,0.813,0.151,0.00193,0.118,0.0654,-4.194,340267,51,0
164.06400000000005,5,0,0.6709999999999999,0.813,0.151,0.00193,0.118,0.0654,-4.194,340267,44,0
83.3,9,1,0.45,0.619,0.4270000000000001,0.329,0.3720000000000001,0.319,-7.412000000000001,208880,71,0
131.69799999999998,7,1,0.537,0.885,0.802,0.0437,0.0343,0.274,-3.641,230280,56,0
168.115,8,1,0.49,0.8170000000000001,0.8079999999999999,0.455,0.0355,0.0885,-5.405,230373,66,0
156.938,6,0,0.508,0.5760000000000001,0.516,0.1669999999999999,0.0294,0.33,-7.441,251333,48,0
149.25799999999995,0,1,0.6509999999999999,0.866,0.962,0.0517,0.0317,0.121,-9.069,303680,25,0
120.065,1,1,0.831,0.6509999999999999,0.502,0.0125,0.4370000000000001,0.0809,-8.363,224013,56,0
120.064,1,1,0.831,0.6509999999999999,0.502,0.0125,0.4370000000000001,0.0809,-8.363,224013,50,0
193.155,9,1,0.41,0.959,0.83,0.000324,0.0869,0.0766,-4.563,171600,68,0
96.532,9,1,0.531,0.96,0.8540000000000001,0.000341,0.0565,0.0602,-3.75,171093,51,0
165.9,2,1,0.314,0.6409999999999999,0.584,0.249,0.0855,0.111,-8.947000000000003,360493,42,0
121.041,3,1,0.649,0.7120000000000001,0.779,0.0313,0.0342,0.291,-9.878,209960,46,0
98.038,11,1,0.223,0.902,0.539,0.00587,0.0579,0.34,-5.955,258113,42,0
123.067,11,0,0.514,0.898,0.353,0.00488,0.0577,0.0746,-6.765,287907,70,0
163.912,4,1,0.531,0.696,0.488,0.15,0.0258,0.36,-6.729,199599,36,0
185.971,2,0,0.328,0.939,0.329,4.93e-05,0.0423,0.337,-1.654,233987,66,0
185.971,2,0,0.328,0.939,0.329,4.93e-05,0.0423,0.337,-1.654,233987,50,0
117.943,0,1,0.5820000000000001,0.901,0.391,0.00545,0.0571,0.117,-3.044,204533,45,0
147.878,2,1,0.523,0.622,0.446,0.0143,0.0245,0.297,-6.6320000000000014,310933,49,0
129.957,11,0,0.619,0.931,0.82,0.00456,0.068,0.0996,-3.44,192933,52,0
154.995,2,0,0.462,0.981,0.547,0.00166,0.127,0.0856,-2.371,194573,59,0
108.948,7,1,0.501,0.429,0.551,0.669,0.0293,0.539,-10.803,162560,50,0
109.253,7,1,0.519,0.374,0.521,0.659,0.0314,0.644,-13.115,162507,46,0
169.954,7,1,0.408,0.523,0.428,0.417,0.0353,0.0877,-8.001,193416,70,0
115.23,7,1,0.635,0.795,0.628,0.0514,0.0269,0.0751,-5.313,283667,64,0
126.345,9,0,0.513,0.7240000000000001,0.691,0.112,0.0834,0.579,-8.536,396000,33,0
110.03,6,0,0.67,0.585,0.447,0.107,0.0354,0.131,-4.8610000000000015,214802,69,0
83.18,0,1,0.474,0.418,0.504,0.515,0.03,0.0535,-9.654,238600,63,0
172.968,11,0,0.597,0.8590000000000001,0.908,0.506,0.0373,0.187,-6.343,192600,41,0
85.429,11,1,0.6940000000000001,0.8540000000000001,0.936,0.3670000000000001,0.0389,0.0769,-6.908,190653,47,0
102.245,0,0,0.539,0.306,0.0643,0.404,0.0264,0.0608,-15.067,293307,59,0
134.477,0,1,0.434,0.579,0.369,0.123,0.0295,0.0857,-8.603,435227,56,0
